student_id,subject,quiz_score,quiz_accuracy,total_attempts,study_time_hours,average_time_per_question,completion_rate,previous_score,current_score,practice_questions,difficulty_level,time_management_score,consistency_score,timestamp
STU00150,Data Structures,100.0,100.0,17,2.7,64.2,95.1,81.8,100.0,24,Easy,71.7,82.4,2025-11-17 06:00:00
STU00150,Algorithms,73.3,71.3,18,2.8,68.3,100.0,100.0,73.3,10,Hard,62.9,79.7,2025-11-21 07:00:00
STU00150,Database,99.6,100.0,19,3.2,82.8,97.8,73.3,99.6,17,Easy,69.1,83.7,2025-11-25 05:00:00
STU00150,Web Development,92.2,93.0,20,2.0,79.0,95.5,99.6,92.2,14,Easy,73.9,81.2,2025-11-29 01:00:00
STU00151,Python,48.7,49.5,1,2.4,79.7,100.0,39.1,48.7,9,Hard,60.8,61.0,2025-09-19 02:00:00
STU00151,Data Structures,59.6,61.5,2,3.4,81.3,93.1,48.7,59.6,9,Medium,62.2,57.1,2025-09-23 06:00:00
STU00151,Algorithms,73.1,71.8,3,3.4,83.5,97.8,59.6,73.1,10,Easy,60.2,58.6,2025-09-27 02:00:00
STU00151,Database,62.5,57.9,4,1.6,87.2,95.6,73.1,62.5,8,Easy,52.1,55.7,2025-10-01 07:00:00
STU00151,Web Development,56.6,59.2,5,4.0,81.3,91.6,62.5,56.6,24,Easy,56.3,53.1,2025-10-05 07:00:00
STU00151,Python,57.4,48.4,6,3.2,69.3,97.4,56.6,57.4,22,Hard,58.6,55.2,2025-10-09 05:00:00
STU00151,Data Structures,67.4,73.4,7,2.4,79.1,93.0,57.4,67.4,19,Easy,55.9,52.6,2025-10-13 08:00:00
STU00151,Algorithms,56.9,58.0,8,2.8,82.1,89.6,67.4,56.9,10,Medium,51.5,48.2,2025-10-17 05:00:00
STU00151,Database,64.2,62.0,9,2.3,72.1,91.7,56.9,64.2,16,Medium,55.7,59.6,2025-10-21 05:00:00
STU00151,Web Development,47.3,49.0,10,3.6,85.1,95.1,64.2,47.3,19,Hard,62.5,59.9,2025-10-25 07:00:00
STU00151,Python,63.3,57.0,11,3.5,73.7,94.9,47.3,63.3,23,Medium,55.6,50.6,2025-10-29 01:00:00
STU00151,Data Structures,70.3,65.3,12,3.4,72.0,90.5,63.3,70.3,21,Easy,51.9,53.2,2025-11-02 06:00:00
STU00151,Algorithms,61.7,64.2,13,1.6,75.9,89.5,70.3,61.7,22,Hard,52.3,53.4,2025-11-06 08:00:00
STU00151,Database,62.2,60.1,14,1.8,86.2,98.4,61.7,62.2,8,Easy,58.5,47.4,2025-11-10 03:00:00
STU00151,Web Development,59.7,58.1,15,2.7,82.4,91.1,62.2,59.7,17,Medium,54.8,47.7,2025-11-14 04:00:00
STU00151,Python,50.1,53.6,16,3.7,76.9,96.5,59.7,50.1,19,Hard,56.8,49.0,2025-11-18 07:00:00
STU00151,Data Structures,68.4,64.4,17,1.8,73.7,100.0,50.1,68.4,21,Medium,62.3,54.8,2025-11-22 05:00:00
STU00151,Algorithms,56.8,54.4,18,2.5,77.7,95.4,68.4,56.8,19,Hard,56.2,58.5,2025-11-26 02:00:00
STU00151,Database,53.6,51.0,19,4.0,82.0,97.9,56.8,53.6,19,Hard,62.9,50.8,2025-11-30 06:00:00
STU00151,Web Development,63.2,63.9,20,1.9,75.4,86.6,53.6,63.2,22,Easy,63.4,45.8,2025-12-04 07:00:00
STU00152,Python,81.2,79.2,1,2.9,74.8,92.8,60.8,81.2,19,Easy,74.1,68.7,2025-09-12 07:00:00
STU00152,Data Structures,88.2,88.8,2,2.2,64.7,91.7,81.2,88.2,8,Easy,74.6,77.3,2025-09-16 02:00:00
STU00152,Algorithms,75.2,80.5,3,2.1,81.5,94.9,88.2,75.2,24,Medium,69.1,77.5,2025-09-20 07:00:00
STU00152,Database,70.9,70.5,4,2.0,68.6,96.4,75.2,70.9,19,Easy,67.7,74.9,2025-09-24 05:00:00
STU00152,Web Development,77.6,76.6,5,3.5,80.4,89.8,70.9,77.6,9,Easy,72.9,81.2,2025-09-28 08:00:00
STU00152,Python,89.1,85.4,6,1.9,61.0,97.7,77.6,89.1,20,Easy,73.4,81.6,2025-10-02 03:00:00
STU00152,Data Structures,83.6,81.0,7,1.8,62.1,94.4,89.1,83.6,8,Medium,79.0,73.1,2025-10-06 01:00:00
STU00152,Algorithms,77.8,82.0,8,3.0,54.3,94.6,83.6,77.8,12,Medium,68.8,70.3,2025-10-10 04:00:00
STU00152,Database,61.5,64.8,9,1.7,76.9,93.0,77.8,61.5,10,Hard,64.6,76.2,2025-10-14 01:00:00
STU00152,Web Development,71.6,69.7,10,2.1,63.5,87.3,61.5,71.6,17,Medium,66.8,75.3,2025-10-18 04:00:00
STU00152,Python,86.3,83.1,11,2.3,75.8,100.0,71.6,86.3,23,Easy,66.7,70.6,2025-10-22 05:00:00
STU00152,Data Structures,79.2,76.4,12,2.4,68.5,89.5,86.3,79.2,11,Hard,70.3,72.7,2025-10-26 05:00:00
STU00152,Algorithms,68.9,75.8,13,2.3,68.9,95.5,79.2,68.9,18,Medium,78.5,76.8,2025-10-30 04:00:00
STU00152,Database,72.1,71.8,14,3.5,79.0,100.0,68.9,72.1,20,Easy,70.0,77.6,2025-11-03 05:00:00
STU00152,Web Development,74.2,74.2,15,3.3,74.1,94.2,72.1,74.2,24,Medium,78.6,69.5,2025-11-07 02:00:00
STU00152,Python,80.0,79.3,16,2.2,75.8,97.2,74.2,80.0,10,Easy,68.4,76.7,2025-11-11 07:00:00
STU00152,Data Structures,86.5,87.5,17,1.8,80.4,92.8,80.0,86.5,11,Medium,74.7,69.8,2025-11-15 05:00:00
STU00152,Algorithms,81.4,87.2,18,3.9,62.2,93.0,86.5,81.4,16,Medium,68.6,73.1,2025-11-19 05:00:00
STU00152,Database,62.8,62.1,19,2.5,62.4,98.9,81.4,62.8,15,Medium,75.9,72.3,2025-11-23 07:00:00
STU00152,Web Development,75.9,83.3,20,3.8,67.7,89.9,62.8,75.9,10,Easy,69.8,69.6,2025-11-27 07:00:00
STU00153,Python,62.1,63.4,1,3.1,90.6,95.8,36.5,62.1,25,Easy,54.9,38.7,2025-09-11 07:00:00
STU00153,Data Structures,45.8,47.9,2,2.6,87.8,95.0,62.1,45.8,15,Easy,59.6,41.8,2025-09-15 02:00:00
STU00153,Algorithms,37.3,41.2,3,2.6,88.4,91.6,45.8,37.3,15,Hard,44.9,48.0,2025-09-19 04:00:00
STU00153,Database,55.7,59.2,4,4.0,79.9,97.9,37.3,55.7,8,Medium,52.2,45.0,2025-09-23 01:00:00
STU00153,Web Development,60.6,55.8,5,3.6,88.4,90.6,55.7,60.6,23,Easy,50.5,45.1,2025-09-27 07:00:00
STU00153,Python,62.7,59.7,6,3.3,98.6,95.3,60.6,62.7,18,Medium,53.4,48.8,2025-10-01 08:00:00
STU00153,Data Structures,49.1,53.4,7,2.8,76.5,94.9,62.7,49.1,9,Medium,56.0,41.7,2025-10-05 02:00:00
STU00153,Algorithms,65.2,60.1,8,2.5,76.2,100.0,49.1,65.2,24,Easy,58.7,40.8,2025-10-09 06:00:00
STU00153,Database,60.1,64.3,9,2.5,87.6,90.2,65.2,60.1,22,Medium,54.0,43.9,2025-10-13 01:00:00
STU00153,Web Development,71.2,69.0,10,1.6,84.6,99.6,60.1,71.2,18,Easy,53.7,48.9,2025-10-17 04:00:00
STU00153,Python,67.4,61.7,11,3.4,83.1,100.0,71.2,67.4,9,Medium,50.9,43.5,2025-10-21 04:00:00
STU00153,Data Structures,67.5,68.5,12,1.7,83.0,96.9,67.4,67.5,8,Easy,52.7,46.3,2025-10-25 05:00:00
STU00153,Algorithms,54.4,53.5,13,1.7,89.0,91.7,67.5,54.4,14,Medium,54.1,39.2,2025-10-29 01:00:00
STU00153,Database,59.2,59.7,14,2.0,75.4,92.8,54.4,59.2,9,Medium,53.6,41.7,2025-11-02 03:00:00
STU00153,Web Development,60.1,59.1,15,2.7,82.8,94.1,59.2,60.1,20,Easy,57.7,37.9,2025-11-06 06:00:00
STU00153,Python,60.7,63.9,16,3.6,84.8,95.3,60.1,60.7,23,Hard,49.2,43.1,2025-11-10 05:00:00
STU00153,Data Structures,73.2,69.7,17,2.8,77.9,96.3,60.7,73.2,14,Easy,48.5,38.5,2025-11-14 08:00:00
STU00153,Algorithms,50.9,53.1,18,1.9,85.6,95.1,73.2,50.9,17,Medium,49.2,42.7,2025-11-18 02:00:00
STU00153,Database,81.5,78.1,19,2.8,86.0,96.5,50.9,81.5,22,Easy,50.3,47.0,2025-11-22 02:00:00
STU00153,Web Development,59.7,65.1,20,2.9,71.0,90.8,81.5,59.7,15,Medium,56.1,45.4,2025-11-26 08:00:00
STU00154,Python,76.4,72.0,1,2.7,65.8,93.3,54.1,76.4,18,Easy,70.1,69.1,2025-09-20 04:00:00
STU00154,Data Structures,65.2,68.1,2,2.1,54.5,99.7,76.4,65.2,17,Hard,68.3,77.6,2025-09-24 03:00:00
STU00154,Algorithms,69.1,69.5,3,3.5,63.4,90.6,65.2,69.1,18,Easy,72.7,76.8,2025-09-28 01:00:00
STU00154,Database,69.8,68.7,4,3.8,62.0,91.8,69.1,69.8,21,Medium,67.0,74.0,2025-10-02 04:00:00
STU00154,Web Development,69.8,66.9,5,3.3,58.3,95.0,69.8,69.8,19,Medium,73.9,75.1,2025-10-06 01:00:00
STU00154,Python,54.8,54.9,6,1.7,55.6,93.5,69.8,54.8,18,Hard,69.3,71.2,2025-10-10 08:00:00
STU00154,Data Structures,92.9,90.7,7,2.2,58.6,91.3,54.8,92.9,14,Easy,67.1,66.3,2025-10-14 03:00:00
STU00154,Algorithms,68.8,69.9,8,3.4,53.8,96.1,92.9,68.8,18,Easy,75.4,67.4,2025-10-18 08:00:00
STU00154,Database,60.0,62.3,9,2.8,66.8,95.3,68.8,60.0,13,Hard,82.8,70.4,2025-10-22 03:00:00
STU00154,Web Development,62.8,67.1,10,2.5,66.4,100.0,60.0,62.8,24,Medium,73.3,71.5,2025-10-26 08:00:00
STU00154,Python,54.9,52.2,11,3.9,67.7,94.9,62.8,54.9,8,Hard,71.3,78.5,2025-10-30 05:00:00
STU00154,Data Structures,74.6,79.2,12,2.5,73.0,100.0,54.9,74.6,14,Medium,76.3,70.0,2025-11-03 03:00:00
STU00154,Algorithms,74.1,69.0,13,3.3,65.0,100.0,74.6,74.1,15,Easy,74.3,78.7,2025-11-07 01:00:00
STU00154,Database,67.0,68.5,14,2.1,46.7,91.1,74.1,67.0,11,Hard,73.3,71.6,2025-11-11 06:00:00
STU00154,Web Development,72.7,73.1,15,2.8,45.8,93.3,67.0,72.7,15,Easy,75.9,77.0,2025-11-15 01:00:00
STU00154,Python,63.0,61.0,16,3.8,51.8,94.9,72.7,63.0,14,Hard,68.5,76.6,2025-11-19 01:00:00
STU00154,Data Structures,82.9,86.4,17,2.5,51.7,96.5,63.0,82.9,24,Easy,66.3,71.4,2025-11-23 03:00:00
STU00154,Algorithms,66.2,69.1,18,2.8,62.0,99.4,82.9,66.2,25,Easy,68.8,76.6,2025-11-27 04:00:00
STU00154,Database,74.2,77.6,19,3.7,53.5,94.3,66.2,74.2,13,Easy,73.0,69.5,2025-12-01 03:00:00
STU00154,Web Development,72.5,74.8,20,3.8,52.6,91.6,74.2,72.5,10,Medium,67.7,75.4,2025-12-05 05:00:00
STU00155,Python,60.8,62.9,1,1.7,72.9,98.9,48.6,60.8,15,Medium,72.7,77.5,2025-09-06 04:00:00
STU00155,Data Structures,48.5,47.2,2,3.3,61.3,91.3,60.8,48.5,15,Hard,73.3,67.5,2025-09-10 03:00:00
STU00155,Algorithms,74.1,73.0,3,3.4,58.2,94.3,48.5,74.1,20,Medium,77.7,78.6,2025-09-14 06:00:00
STU00155,Database,69.0,71.7,4,2.8,68.0,96.9,74.1,69.0,21,Easy,72.7,65.1,2025-09-18 01:00:00
STU00155,Web Development,72.9,72.8,5,1.5,66.8,96.9,69.0,72.9,18,Easy,75.2,78.8,2025-09-22 02:00:00
STU00155,Python,59.6,60.6,6,2.3,63.7,95.4,72.9,59.6,20,Hard,69.3,68.1,2025-09-26 05:00:00
STU00155,Data Structures,66.3,68.8,7,1.9,67.5,96.7,59.6,66.3,13,Easy,75.6,70.0,2025-09-30 04:00:00
STU00155,Algorithms,76.4,72.3,8,3.6,64.6,95.1,66.3,76.4,10,Medium,72.4,71.2,2025-10-04 08:00:00
STU00155,Database,71.4,70.1,9,3.2,67.4,95.6,76.4,71.4,8,Medium,75.1,68.1,2025-10-08 02:00:00
STU00155,Web Development,73.6,75.5,10,3.4,59.8,95.0,71.4,73.6,22,Easy,69.7,70.1,2025-10-12 05:00:00
STU00155,Python,57.8,59.9,11,2.9,67.8,100.0,73.6,57.8,13,Medium,76.9,77.9,2025-10-16 03:00:00
STU00155,Data Structures,55.2,56.1,12,3.1,68.8,96.6,57.8,55.2,19,Medium,77.8,77.6,2025-10-20 07:00:00
STU00155,Algorithms,74.6,77.5,13,2.6,61.4,96.1,55.2,74.6,18,Medium,73.1,67.2,2025-10-24 04:00:00
STU00155,Database,59.2,63.3,14,2.1,58.6,93.3,74.6,59.2,15,Hard,75.4,66.1,2025-10-28 03:00:00
STU00155,Web Development,77.8,75.8,15,2.5,69.5,100.0,59.2,77.8,25,Easy,74.1,81.8,2025-11-01 05:00:00
STU00155,Python,85.6,88.1,16,3.6,53.5,95.5,77.8,85.6,16,Easy,74.1,76.8,2025-11-05 05:00:00
STU00155,Data Structures,62.8,67.7,17,1.5,60.0,95.9,85.6,62.8,21,Easy,68.1,66.0,2025-11-09 05:00:00
STU00155,Algorithms,80.0,83.5,18,1.6,59.3,95.7,62.8,80.0,9,Medium,72.9,68.5,2025-11-13 08:00:00
STU00155,Database,78.0,77.5,19,2.9,66.5,92.6,80.0,78.0,13,Medium,77.2,75.1,2025-11-17 08:00:00
STU00155,Web Development,69.3,70.3,20,1.8,63.7,95.9,78.0,69.3,16,Easy,73.2,71.3,2025-11-21 04:00:00
STU00156,Python,59.0,58.8,1,1.8,90.7,99.0,34.2,59.0,17,Easy,58.0,53.8,2025-09-20 05:00:00
STU00156,Data Structures,53.3,53.2,2,2.6,92.4,92.4,59.0,53.3,12,Easy,48.9,65.8,2025-09-24 05:00:00
STU00156,Algorithms,53.2,50.3,3,2.5,103.4,99.1,53.3,53.2,18,Easy,49.5,60.0,2025-09-28 03:00:00
STU00156,Database,43.9,46.6,4,3.8,99.8,100.0,53.2,43.9,21,Medium,55.2,63.8,2025-10-02 02:00:00
STU00156,Web Development,51.8,55.1,5,2.1,98.0,98.9,43.9,51.8,16,Medium,57.9,65.8,2025-10-06 04:00:00
STU00156,Python,61.0,56.9,6,3.9,98.0,98.8,51.8,61.0,20,Medium,59.4,61.1,2025-10-10 06:00:00
STU00156,Data Structures,50.3,51.5,7,2.1,96.5,94.0,61.0,50.3,10,Easy,53.6,66.9,2025-10-14 08:00:00
STU00156,Algorithms,49.8,50.1,8,2.7,93.1,89.9,50.3,49.8,22,Medium,60.3,61.1,2025-10-18 01:00:00
STU00156,Database,51.2,52.1,9,2.4,101.1,84.4,49.8,51.2,18,Medium,45.1,55.2,2025-10-22 04:00:00
STU00156,Web Development,57.0,58.9,10,3.4,97.3,98.7,51.2,57.0,14,Medium,57.2,57.4,2025-10-26 02:00:00
STU00156,Python,47.7,50.2,11,1.8,89.1,85.7,57.0,47.7,18,Hard,48.6,62.0,2025-10-30 04:00:00
STU00156,Data Structures,62.4,65.3,12,3.7,84.6,94.9,47.7,62.4,22,Easy,50.0,53.5,2025-11-03 07:00:00
STU00156,Algorithms,46.4,44.8,13,2.7,96.2,98.0,62.4,46.4,10,Hard,56.1,61.7,2025-11-07 06:00:00
STU00156,Database,55.8,59.0,14,3.8,101.0,93.6,46.4,55.8,23,Medium,52.0,54.8,2025-11-11 02:00:00
STU00156,Web Development,50.3,56.0,15,1.9,88.8,95.3,55.8,50.3,25,Medium,45.0,59.1,2025-11-15 03:00:00
STU00156,Python,61.1,63.2,16,2.5,90.6,92.5,50.3,61.1,19,Easy,51.5,55.0,2025-11-19 06:00:00
STU00156,Data Structures,43.0,44.0,17,3.5,99.0,100.0,61.1,43.0,14,Hard,56.3,62.0,2025-11-23 07:00:00
STU00156,Algorithms,39.1,42.0,18,3.1,96.3,100.0,43.0,39.1,11,Hard,53.3,63.0,2025-11-27 01:00:00
STU00156,Database,73.4,72.7,19,2.5,99.9,100.0,39.1,73.4,11,Easy,57.7,60.9,2025-12-01 01:00:00
STU00156,Web Development,58.2,57.9,20,2.8,97.7,100.0,73.4,58.2,24,Medium,51.9,56.5,2025-12-05 05:00:00
STU00157,Python,94.3,96.7,1,2.7,49.1,91.2,78.0,94.3,22,Medium,92.0,78.5,2025-09-20 04:00:00
STU00157,Data Structures,93.3,92.9,2,3.8,52.5,99.9,94.3,93.3,12,Hard,85.0,88.9,2025-09-24 01:00:00
STU00157,Algorithms,95.5,95.5,3,2.8,49.1,94.8,93.3,95.5,11,Medium,79.8,85.3,2025-09-28 01:00:00
STU00157,Database,100.0,100.0,4,4.0,51.6,95.6,95.5,100.0,11,Easy,85.4,86.1,2025-10-02 08:00:00
STU00157,Web Development,94.7,94.8,5,2.3,52.9,98.6,100.0,94.7,22,Medium,92.2,86.4,2025-10-06 06:00:00
STU00157,Python,98.1,100.0,6,3.7,53.5,100.0,94.7,98.1,8,Easy,87.8,81.3,2025-10-10 02:00:00
STU00157,Data Structures,100.0,100.0,7,4.2,51.9,91.5,98.1,100.0,12,Medium,88.6,80.4,2025-10-14 02:00:00
STU00157,Algorithms,100.0,100.0,8,3.3,52.3,94.9,100.0,100.0,23,Easy,91.8,86.8,2025-10-18 05:00:00
STU00157,Database,98.9,100.0,9,3.6,45.5,91.1,100.0,98.9,8,Easy,82.1,89.4,2025-10-22 06:00:00
STU00157,Web Development,100.0,100.0,10,3.0,51.7,96.2,98.9,100.0,23,Medium,90.0,91.8,2025-10-26 03:00:00
STU00157,Python,95.7,100.0,11,3.0,32.7,99.2,100.0,95.7,17,Medium,86.9,80.9,2025-10-30 03:00:00
STU00157,Data Structures,96.2,100.0,12,3.0,43.3,93.9,95.7,96.2,15,Easy,85.9,74.7,2025-11-03 07:00:00
STU00157,Algorithms,88.7,91.2,13,4.2,48.3,100.0,96.2,88.7,9,Hard,93.0,82.6,2025-11-07 03:00:00
STU00157,Database,94.4,100.0,14,3.9,54.0,92.3,88.7,94.4,17,Easy,84.1,89.8,2025-11-11 03:00:00
STU00157,Web Development,99.0,98.9,15,3.8,38.8,85.2,94.4,99.0,8,Medium,82.2,91.4,2025-11-15 06:00:00
STU00157,Python,98.6,98.4,16,2.7,49.7,96.9,99.0,98.6,25,Easy,83.9,80.8,2025-11-19 06:00:00
STU00157,Data Structures,98.4,100.0,17,3.1,54.6,96.3,98.6,98.4,18,Medium,88.1,82.6,2025-11-23 02:00:00
STU00157,Algorithms,96.9,99.5,18,3.7,37.5,100.0,98.4,96.9,14,Medium,84.0,84.6,2025-11-27 06:00:00
STU00157,Database,100.0,100.0,19,2.7,52.1,89.7,96.9,100.0,18,Easy,88.0,83.7,2025-12-01 02:00:00
STU00157,Web Development,98.6,100.0,20,4.3,43.6,95.9,100.0,98.6,16,Medium,88.2,82.4,2025-12-05 03:00:00
STU00158,Python,54.1,54.1,1,3.2,99.5,100.0,38.7,54.1,10,Medium,39.3,44.1,2025-09-06 01:00:00
STU00158,Data Structures,63.8,66.8,2,2.1,96.3,85.3,54.1,63.8,25,Medium,38.5,39.7,2025-09-10 02:00:00
STU00158,Algorithms,57.5,57.8,3,3.8,94.3,100.0,63.8,57.5,24,Medium,45.1,44.5,2025-09-14 01:00:00
STU00158,Database,70.5,70.6,4,1.8,98.4,95.3,57.5,70.5,8,Easy,42.5,48.3,2025-09-18 02:00:00
STU00158,Web Development,64.5,57.3,5,3.3,89.0,99.8,70.5,64.5,21,Medium,45.0,42.4,2025-09-22 01:00:00
STU00158,Python,44.8,56.6,6,1.7,91.0,90.1,64.5,44.8,21,Medium,45.2,47.7,2025-09-26 02:00:00
STU00158,Data Structures,72.7,69.6,7,2.6,89.0,96.5,44.8,72.7,24,Easy,47.7,51.5,2025-09-30 06:00:00
STU00158,Algorithms,64.3,63.2,8,2.6,95.9,89.8,72.7,64.3,25,Medium,43.7,44.3,2025-10-04 06:00:00
STU00158,Database,65.1,61.3,9,1.9,92.8,96.6,64.3,65.1,16,Medium,42.9,43.5,2025-10-08 06:00:00
STU00158,Web Development,71.2,69.1,10,2.4,100.3,87.8,65.1,71.2,11,Medium,43.8,50.6,2025-10-12 06:00:00
STU00158,Python,56.8,58.5,11,3.4,92.6,96.8,71.2,56.8,16,Medium,40.1,51.3,2025-10-16 03:00:00
STU00158,Data Structures,55.2,56.2,12,3.5,94.3,96.5,56.8,55.2,15,Hard,56.2,49.3,2025-10-20 05:00:00
STU00158,Algorithms,54.9,56.0,13,2.1,96.6,92.9,55.2,54.9,14,Hard,40.5,42.8,2025-10-24 06:00:00
STU00158,Database,65.5,63.4,14,1.5,89.7,99.2,54.9,65.5,15,Medium,39.1,56.9,2025-10-28 04:00:00
STU00158,Web Development,76.5,79.1,15,3.2,84.4,95.8,65.5,76.5,25,Easy,44.9,46.5,2025-11-01 03:00:00
STU00158,Python,61.6,58.6,16,1.9,87.4,90.4,76.5,61.6,12,Easy,47.1,46.1,2025-11-05 03:00:00
STU00158,Data Structures,78.9,73.5,17,2.7,92.6,98.0,61.6,78.9,25,Easy,44.8,53.7,2025-11-09 06:00:00
STU00158,Algorithms,56.6,55.9,18,3.4,94.4,94.3,78.9,56.6,12,Hard,43.6,46.9,2025-11-13 08:00:00
STU00158,Database,73.9,73.6,19,2.2,91.4,94.4,56.6,73.9,20,Medium,40.2,43.0,2025-11-17 05:00:00
STU00158,Web Development,67.0,69.1,20,4.0,92.6,92.2,73.9,67.0,15,Medium,42.3,46.7,2025-11-21 04:00:00
STU00159,Python,82.9,82.1,1,2.3,61.8,97.9,71.1,82.9,10,Medium,85.7,91.2,2025-09-18 01:00:00
STU00159,Data Structures,88.8,85.4,2,3.4,40.2,99.4,82.9,88.8,25,Medium,80.5,94.5,2025-09-22 06:00:00
STU00159,Algorithms,91.5,94.3,3,2.4,45.0,99.8,88.8,91.5,12,Medium,87.9,94.0,2025-09-26 08:00:00
STU00159,Database,85.9,85.3,4,3.1,46.1,97.0,91.5,85.9,11,Medium,83.8,88.3,2025-09-30 06:00:00
STU00159,Web Development,88.8,90.5,5,3.1,57.6,96.4,85.9,88.8,14,Easy,81.3,91.4,2025-10-04 07:00:00
STU00159,Python,84.3,85.2,6,2.7,48.2,94.3,88.8,84.3,17,Medium,78.1,94.4,2025-10-08 04:00:00
STU00159,Data Structures,86.9,88.7,7,3.2,53.3,91.4,84.3,86.9,15,Easy,85.4,90.1,2025-10-12 06:00:00
STU00159,Algorithms,100.0,100.0,8,4.3,46.3,96.5,86.9,100.0,21,Easy,85.0,86.3,2025-10-16 08:00:00
STU00159,Database,85.7,89.0,9,3.1,46.4,93.7,100.0,85.7,24,Medium,87.1,89.7,2025-10-20 07:00:00
STU00159,Web Development,87.0,83.1,10,3.5,45.7,100.0,85.7,87.0,12,Medium,86.1,91.0,2025-10-24 06:00:00
STU00159,Python,92.9,93.7,11,3.6,51.7,96.7,87.0,92.9,14,Medium,81.3,92.6,2025-10-28 03:00:00
STU00159,Data Structures,90.4,92.4,12,4.2,41.2,100.0,92.9,90.4,23,Medium,84.2,87.7,2025-11-01 08:00:00
STU00159,Algorithms,88.5,93.5,13,2.1,37.9,93.2,90.4,88.5,8,Medium,86.9,90.6,2025-11-05 05:00:00
STU00159,Database,92.4,95.9,14,3.0,43.1,98.2,88.5,92.4,18,Easy,84.8,91.4,2025-11-09 01:00:00
STU00159,Web Development,93.1,90.4,15,3.7,49.3,89.4,92.4,93.1,8,Medium,89.6,92.4,2025-11-13 06:00:00
STU00159,Python,96.1,94.5,16,2.4,53.9,88.3,93.1,96.1,17,Medium,91.0,87.9,2025-11-17 07:00:00
STU00159,Data Structures,96.8,95.0,17,3.3,53.8,87.2,96.1,96.8,19,Medium,88.0,93.8,2025-11-21 08:00:00
STU00159,Algorithms,99.0,97.1,18,4.3,50.0,100.0,96.8,99.0,18,Easy,86.9,96.6,2025-11-25 06:00:00
STU00159,Database,92.4,92.4,19,4.3,45.3,92.9,99.0,92.4,18,Medium,82.0,91.5,2025-11-29 01:00:00
STU00159,Web Development,91.8,87.7,20,3.1,47.0,95.1,92.4,91.8,23,Easy,94.0,96.3,2025-12-03 03:00:00
STU00160,Python,36.1,35.3,1,3.7,107.4,90.6,30.0,36.1,13,Medium,52.5,44.7,2025-09-18 07:00:00
STU00160,Data Structures,43.6,34.5,2,1.6,112.9,100.0,36.1,43.6,20,Medium,60.2,38.6,2025-09-22 06:00:00
STU00160,Algorithms,48.6,45.7,3,3.3,103.8,96.9,43.6,48.6,8,Medium,48.1,42.7,2025-09-26 02:00:00
STU00160,Database,57.2,53.1,4,3.1,104.7,99.3,48.6,57.2,20,Medium,52.5,48.3,2025-09-30 02:00:00
STU00160,Web Development,49.8,45.2,5,3.5,108.4,98.9,57.2,49.8,15,Easy,57.3,45.1,2025-10-04 03:00:00
STU00160,Python,38.1,34.1,6,2.1,97.0,91.7,49.8,38.1,18,Hard,58.2,44.0,2025-10-08 06:00:00
STU00160,Data Structures,43.0,42.5,7,3.1,106.5,97.1,38.1,43.0,11,Easy,53.6,40.6,2025-10-12 02:00:00
STU00160,Algorithms,44.4,44.8,8,3.9,111.0,87.8,43.0,44.4,9,Easy,58.5,36.3,2025-10-16 02:00:00
STU00160,Database,57.3,52.8,9,3.4,111.8,90.6,44.4,57.3,23,Easy,53.1,30.0,2025-10-20 04:00:00
STU00160,Web Development,52.9,47.2,10,3.7,106.6,89.6,57.3,52.9,25,Medium,49.7,44.7,2025-10-24 01:00:00
STU00160,Python,42.4,45.0,11,1.6,109.1,96.3,52.9,42.4,20,Easy,49.0,38.4,2025-10-28 02:00:00
STU00160,Data Structures,52.1,47.0,12,2.7,107.7,95.6,42.4,52.1,15,Easy,54.5,47.9,2025-11-01 02:00:00
STU00160,Algorithms,51.6,51.7,13,3.5,102.9,96.1,52.1,51.6,15,Easy,48.6,43.9,2025-11-05 05:00:00
STU00160,Database,61.8,61.0,14,3.0,109.1,96.3,51.6,61.8,19,Easy,58.1,43.9,2025-11-09 07:00:00
STU00160,Web Development,34.7,40.4,15,2.3,101.9,93.6,61.8,34.7,19,Medium,51.8,43.5,2025-11-13 06:00:00
STU00160,Python,50.4,55.1,16,2.0,104.6,92.8,34.7,50.4,12,Medium,45.5,39.5,2025-11-17 03:00:00
STU00160,Data Structures,46.3,39.0,17,2.9,97.5,97.1,50.4,46.3,11,Medium,47.2,47.9,2025-11-21 06:00:00
STU00160,Algorithms,52.0,50.1,18,1.9,98.5,94.4,46.3,52.0,23,Medium,52.9,45.1,2025-11-25 06:00:00
STU00160,Database,66.6,63.6,19,1.8,119.5,95.6,52.0,66.6,25,Easy,59.3,39.9,2025-11-29 01:00:00
STU00160,Web Development,39.3,39.9,20,3.4,111.4,86.3,66.6,39.3,8,Medium,53.1,38.2,2025-12-03 02:00:00
STU00161,Python,42.6,40.8,1,3.3,85.8,93.9,33.9,42.6,20,Medium,58.8,36.8,2025-09-13 06:00:00
STU00161,Data Structures,56.6,53.5,2,2.2,65.6,90.1,42.6,56.6,14,Easy,63.1,38.5,2025-09-17 03:00:00
STU00161,Algorithms,42.3,48.6,3,1.9,89.8,100.0,56.6,42.3,19,Easy,60.9,40.0,2025-09-21 05:00:00
STU00161,Database,51.8,51.8,4,2.3,77.7,97.2,42.3,51.8,17,Easy,66.8,40.5,2025-09-25 01:00:00
